term_str,n,n_chars,p,i,max_pos,max_pos_group,stop,stem_porter,df,idf,dfidf,tfidf_mean,ngram_length
shamefacedly,1,12,1.5535862986117152e-06,19.295966186814432,RB,RB,0,shamefacedli,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shameful,3,8,4.660758895835146e-06,17.711003686093274,JJ,JJ,0,shame,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shamefully,1,10,1.5535862986117152e-06,19.295966186814432,RB,RB,0,shame,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shamelessly,1,11,1.5535862986117152e-06,19.295966186814432,RB,RB,0,shamelessli,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shan,3,4,4.660758895835146e-06,17.711003686093274,NN,NN,1,shan,2,5.965784284662087,11.931568569324174,0.12337062930594464,3
shandy,1,6,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shandi,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shape,35,5,5.437552045141004e-05,14.166683169869465,NN,NN,0,shape,15,3.0588936890535687,45.88340533580353,0.5641602183572064,3
shaped,5,6,7.767931493058577e-06,16.974038091927067,VBD,VB,0,shape,4,4.965784284662087,19.863137138648348,0.1821434778547688,3
shapes,12,6,1.8643035583340583e-05,15.711003686093274,NNS,NN,0,shape,8,3.965784284662087,31.726274277296696,0.31726274277296695,3
shapethat,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shapethat,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
share,27,5,4.1946830062516315e-05,14.541078684650962,NN,NN,0,share,17,2.8783214434117474,48.93146453799971,0.47791390202460476,3
shared,12,6,1.8643035583340583e-05,15.711003686093274,VBN,VB,0,share,9,3.795859283219775,34.162733548977975,0.32143222536716487,3
sharer,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,sharer,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shares,3,6,4.660758895835146e-06,17.711003686093274,NNS,NN,0,share,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
sharing,3,7,4.660758895835146e-06,17.711003686093274,VBG,VB,0,share,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
sharp,42,5,6.525062454169204e-05,13.90364876403567,JJ,JJ,0,sharp,27,2.2108967824986188,59.6942131274627,0.6073749110629028,3
sharpen,1,7,1.5535862986117152e-06,19.295966186814432,VB,VB,0,sharpen,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sharpened,4,9,6.214345194446861e-06,17.295966186814432,VBN,VB,0,sharpen,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
sharper,9,7,1.3982276687505438e-05,16.12604118537212,NN,NN,0,sharper,6,4.380821783940931,26.284930703645585,0.2566084967882534,3
sharply,11,7,1.708944928472887e-05,15.836534568177134,RB,RB,0,sharpli,10,3.643856189774725,36.43856189774725,0.30856064901428903,3
sharpness,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,sharp,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shatter,4,7,6.214345194446861e-06,17.295966186814432,VB,VB,0,shatter,3,5.380821783940931,16.142465351822793,0.15432035454793402,3
shattered,9,9,1.3982276687505438e-05,16.12604118537212,VBN,VB,0,shatter,9,3.795859283219775,34.162733548977975,0.27330186839182385,3
shave,3,5,4.660758895835146e-06,17.711003686093274,NN,NN,0,shave,1,6.965784284662087,6.965784284662087,0.1114525485545934,3
shaved,2,6,3.1071725972234305e-06,18.295966186814432,VBN,VB,0,shave,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shaven,2,6,3.1071725972234305e-06,18.295966186814432,RB,RB,0,shaven,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shaving,5,7,7.767931493058577e-06,16.974038091927067,VBG,VB,0,shave,2,5.965784284662087,11.931568569324174,0.15854325138605194,3
shawl,5,5,7.767931493058577e-06,16.974038091927067,NN,NN,0,shawl,3,5.380821783940931,16.142465351822793,0.1721862970861098,3
she,4414,3,0.006857529922072112,7.188095272534817,PRP,PR,1,she,111,0.17136841831198113,19.021894432629907,0.680211282140951,3
sheaf,2,5,3.1071725972234305e-06,18.295966186814432,NN,NN,0,sheaf,1,6.965784284662087,6.965784284662087,0.0883240550344172,3
shear,1,5,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shear,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheath,4,6,6.214345194446861e-06,17.295966186814432,NN,NN,0,sheath,2,5.965784284662087,11.931568569324174,0.1431788228318901,3
sheathed,1,8,1.5535862986117152e-06,19.295966186814432,VBN,VB,0,sheath,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shed,31,4,4.816117525696317e-05,14.341769876427556,VBN,VB,0,shed,22,2.5063526660247897,55.139758652545375,0.5259093572128414,3
shedding,1,8,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shed,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheen,1,5,1.5535862986117152e-06,19.295966186814432,NN,NN,0,sheen,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheep,16,5,2.4857380777787444e-05,15.29596618681443,NN,NN,0,sheep,13,3.265344566520995,42.449479364772934,0.3741282406939586,3
sheepishly,1,10,1.5535862986117152e-06,19.295966186814432,RB,RB,0,sheepishli,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheepskin,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,sheepskin,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheepskins,1,10,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,sheepskin,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheer,4,5,6.214345194446861e-06,17.295966186814432,NN,NN,0,sheer,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
sheered,1,7,1.5535862986117152e-06,19.295966186814432,VBN,VB,0,sheer,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sheet,17,5,2.641096707639916e-05,15.208503345564091,NN,NN,0,sheet,11,3.5063526660247897,38.569879326272684,0.39747803444942853,3
sheets,6,6,9.321517791670291e-06,16.711003686093274,NNS,NN,0,sheet,5,4.643856189774724,23.21928094887362,0.2074861014290693,3
shelf,9,5,1.3982276687505438e-05,16.12604118537212,NN,NN,0,shelf,8,3.965784284662087,31.726274277296696,0.2723688749581863,3
shell,1,5,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shell,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shells,1,6,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shell,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shelly,3,6,4.660758895835146e-06,17.711003686093274,RB,RB,0,shelli,1,6.965784284662087,6.965784284662087,0.1114525485545934,3
shelter,24,7,3.7286071166681165e-05,14.711003686093274,NN,NN,0,shelter,15,3.0588936890535687,45.88340533580353,0.46855411446336953,3
sheltered,2,9,3.1071725972234305e-06,18.295966186814432,VBN,VB,0,shelter,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
sheltering,5,10,7.767931493058577e-06,16.974038091927067,VBG,VB,0,shelter,3,5.380821783940931,16.142465351822793,0.1795009862812857,3
sheltring,1,9,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,sheltr,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shelves,12,7,1.8643035583340583e-05,15.711003686093274,NNS,NN,0,shelv,3,5.380821783940931,16.142465351822793,0.2655941348243406,3
shelving,1,8,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shelv,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shepherd,9,8,1.3982276687505438e-05,16.12604118537212,NN,NN,0,shepherd,6,4.380821783940931,26.284930703645585,0.27178224081191193,3
shepherdess,2,11,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shepherdess,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shepherds,10,9,1.5535862986117154e-05,15.974038091927069,NN,NN,0,shepherd,5,4.643856189774724,23.21928094887362,0.27201584883622504,3
sheppard,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,sheppard,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
sherry,4,6,6.214345194446861e-06,17.295966186814432,NN,NN,0,sherri,3,5.380821783940931,16.142465351822793,0.15432035454793402,3
shew,16,4,2.4857380777787444e-05,15.29596618681443,NN,NN,0,shew,5,4.643856189774724,23.21928094887362,0.2860778771926132,3
shewed,24,6,3.7286071166681165e-05,14.711003686093274,VBN,VB,0,shew,11,3.5063526660247897,38.569879326272684,0.43841629002454663,3
shewn,8,5,1.2428690388893722e-05,16.295966186814432,NN,NN,0,shewn,7,4.158429362604483,29.109005538231383,0.2523322462180223,3
shews,2,5,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shew,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shield,5,6,7.767931493058577e-06,16.974038091927067,NN,NN,0,shield,5,4.643856189774724,23.21928094887362,0.18575424759098896,3
shields,2,7,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shield,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shift,4,5,6.214345194446861e-06,17.295966186814432,VB,VB,0,shift,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shifted,3,7,4.660758895835146e-06,17.711003686093274,VBN,VB,0,shift,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shifting,4,8,6.214345194446861e-06,17.295966186814432,VBG,VB,0,shift,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shifty,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shifti,1,6.965784284662087,6.965784284662087,0.0883240550344172,3
shillin,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shillin,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shimmering,2,10,3.1071725972234305e-06,18.295966186814432,VBG,VB,0,shimmer,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shine,10,5,1.5535862986117154e-05,15.974038091927069,NN,NN,0,shine,10,3.643856189774725,36.43856189774725,0.2915084951819779,3
shines,7,6,1.0875104090282007e-05,16.488611264756827,NNS,NN,0,shine,5,4.643856189774724,23.21928094887362,0.2229050971091868,3
shininess,1,9,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shini,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shining,22,7,3.417889856945774e-05,14.836534568177134,VBG,VB,0,shine,19,2.7178567712185013,51.63927865315153,0.45127049226906574,3
shiny,1,5,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shini,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
ship,69,4,0.00010719745460420836,13.187441730036262,NN,NN,0,ship,13,3.265344566520995,42.449479364772934,0.7066620645025866,3
shipboard,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shipboard,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shipment,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shipment,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shipped,2,7,3.1071725972234305e-06,18.295966186814432,VBN,VB,0,ship,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shippers,1,8,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shipper,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shipping,4,8,6.214345194446861e-06,17.295966186814432,NN,NN,0,ship,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
ships,5,5,7.767931493058577e-06,16.974038091927067,NNS,NN,0,ship,4,4.965784284662087,19.863137138648348,0.1821434778547688,3
shipwreck,3,9,4.660758895835146e-06,17.711003686093274,NN,NN,0,shipwreck,2,5.965784284662087,11.931568569324174,0.12337062930594464,3
shipwrecked,2,11,3.1071725972234305e-06,18.295966186814432,VBN,VB,0,shipwreck,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shirk,1,5,1.5535862986117152e-06,19.295966186814432,VB,VB,0,shirk,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shirt,12,5,1.8643035583340583e-05,15.711003686093274,NN,NN,0,shirt,10,3.643856189774725,36.43856189774725,0.3256128028466001,3
shirtfront,1,10,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shirtfront,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shirts,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shirt,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shirtsleeves,1,12,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shirtsleev,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shiver,11,6,1.708944928472887e-05,15.836534568177134,NN,NN,0,shiver,9,3.795859283219775,34.162733548977975,0.3036687426575821,3
shivered,22,8,3.417889856945774e-05,14.836534568177134,VBD,VB,0,shiver,13,3.265344566520995,42.449479364772934,0.4529646799296669,3
shiverin,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shiverin,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shivering,14,9,2.1750208180564015e-05,15.488611264756827,VBG,VB,0,shiver,13,3.265344566520995,42.449479364772934,0.35487666790497036,3
shoals,1,6,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shoal,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shock,64,5,9.942952311114977e-05,13.29596618681443,NN,NN,0,shock,37,1.7563309190331373,64.98424400422608,0.6847184992095365,3
shocked,22,7,3.417889856945774e-05,14.836534568177134,VBN,VB,0,shock,16,2.965784284662087,47.45254855459339,0.4588625856502178,3
shocking,8,8,1.2428690388893722e-05,16.295966186814432,VBG,VB,0,shock,7,4.158429362604483,29.109005538231383,0.2523322462180223,3
shockingly,1,10,1.5535862986117152e-06,19.295966186814432,RB,RB,0,shockingli,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shocks,2,6,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shock,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shod,1,4,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shod,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shoebuckle,1,10,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shoebuckl,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shoes,21,5,3.262531227084602e-05,14.90364876403567,NNS,NN,0,shoe,13,3.265344566520995,42.449479364772934,0.44609349618648725,3
shone,35,5,5.437552045141004e-05,14.166683169869465,NN,NN,0,shone,30,2.0588936890535687,61.76681067160706,0.5423095094155678,3
shook,102,5,0.00015846580245839495,12.623540844842935,NN,NN,0,shook,50,1.3219280948873624,66.09640474436812,0.794988321711849,3
shoot,4,5,6.214345194446861e-06,17.295966186814432,VB,VB,0,shoot,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shooter,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shooter,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shooting,4,8,6.214345194446861e-06,17.295966186814432,VBG,VB,0,shoot,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shoots,2,6,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shoot,1,6.965784284662087,6.965784284662087,0.0883240550344172,3
shop,11,4,1.708944928472887e-05,15.836534568177134,NN,NN,0,shop,9,3.795859283219775,34.162733548977975,0.3088288338109895,3
shopping,3,8,4.660758895835146e-06,17.711003686093274,NN,NN,0,shop,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shops,3,5,4.660758895835146e-06,17.711003686093274,NNS,NN,0,shop,2,5.965784284662087,11.931568569324174,0.12337062930594464,3
shopsone,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shopson,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shore,51,5,7.923290122919747e-05,13.623540844842935,NN,NN,0,shore,22,2.5063526660247897,55.139758652545375,0.6926746433301891,3
shoreoften,1,10,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shoreoften,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shores,10,6,1.5535862986117154e-05,15.974038091927069,NNS,NN,0,shore,9,3.795859283219775,34.162733548977975,0.2910653511014067,3
shoresthose,1,11,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shoresthos,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shorn,1,5,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shorn,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shorne,1,6,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shorn,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
short,97,5,0.00015069787096533638,12.696053344627304,JJ,JJ,0,short,62,1.0115879742752119,62.718454405063135,0.636560815650404,3
shortcake,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shortcak,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shorten,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shorten,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shortened,3,9,4.660758895835146e-06,17.711003686093274,VBN,VB,0,shorten,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shorter,2,7,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shorter,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shorthand,11,9,1.708944928472887e-05,15.836534568177134,NN,NN,0,shorthand,8,3.965784284662087,31.726274277296696,0.3094862364378118,3
shortlived,1,10,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shortliv,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shortly,19,7,2.951813967362259e-05,15.048038673370845,RB,RB,0,shortli,18,2.795859283219775,50.32546709795595,0.4156875194874613,3
shortsighted,1,12,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shortsight,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shot,24,4,3.7286071166681165e-05,14.711003686093274,NN,NN,0,shot,19,2.7178567712185013,51.63927865315153,0.47301334643881376,3
shotand,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shotand,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shots,1,5,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shot,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
should,831,6,0.0012910302141463353,9.597261520044087,MD,MD,1,should,117,0.09541956507868249,11.16408911420585,0.22498726153878218,3
shoulder,54,8,8.389366012503263e-05,13.541078684650962,NN,NN,0,shoulder,35,1.8365012677171206,64.27754437009922,0.6636609162940471,3
shouldering,1,11,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shoulder,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shoulders,45,9,6.991138343752719e-05,13.804113090484757,NNS,NN,0,shoulder,33,1.9213901653036336,63.40587545501991,0.6058783490622243,3
shouldn,4,7,6.214345194446861e-06,17.295966186814432,VBD,VB,1,shouldn,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shouldst,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shouldst,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shout,14,5,2.1750208180564015e-05,15.488611264756827,NN,NN,0,shout,11,3.5063526660247897,38.569879326272684,0.35778507038445717,3
shouted,36,7,5.592910675002175e-05,14.126041185372118,VBD,VB,0,shout,22,2.5063526660247897,55.139758652545375,0.5833733833045498,3
shouting,8,8,1.2428690388893722e-05,16.295966186814432,VBG,VB,0,shout,7,4.158429362604483,29.109005538231383,0.2523322462180223,3
shouts,4,6,6.214345194446861e-06,17.295966186814432,NNS,NN,0,shout,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shove,4,5,6.214345194446861e-06,17.295966186814432,NN,NN,0,shove,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shoved,1,6,1.5535862986117152e-06,19.295966186814432,VBN,VB,0,shove,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shovel,4,6,6.214345194446861e-06,17.295966186814432,NN,NN,0,shovel,2,5.965784284662087,11.931568569324174,0.1431788228318901,3
shovels,2,7,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shovel,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
show,79,4,0.00012273331759032552,12.992185438637328,NN,NN,0,show,44,1.5063526660247897,66.27951730509075,0.7449264527058198,3
showed,58,6,9.010800531947949e-05,13.43798519168686,VBD,VB,0,show,37,1.7563309190331373,64.98424400422608,0.6757621961831887,3
shower,1,6,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shower,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
showers,2,7,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shower,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
showing,21,7,3.262531227084602e-05,14.90364876403567,VBG,VB,0,show,19,2.7178567712185013,51.63927865315153,0.4385517379211145,3
showman,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,showman,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shown,34,5,5.282193415279832e-05,14.208503345564091,VBN,VB,0,shown,23,2.4422223286050744,56.17111355791671,0.5633074326449062,3
showplace,1,9,1.5535862986117152e-06,19.295966186814432,NN,NN,0,showplac,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shows,6,5,9.321517791670291e-06,16.711003686093274,NNS,NN,0,show,6,4.380821783940931,26.284930703645585,0.21027944562916467,3
shrank,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shrank,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shreds,2,6,3.1071725972234305e-06,18.295966186814432,VB,VB,0,shred,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrewd,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shrewd,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrewdest,1,9,1.5535862986117152e-06,19.295966186814432,JJ,JJ,0,shrewdest,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shriek,6,6,9.321517791670291e-06,16.711003686093274,NN,NN,0,shriek,5,4.643856189774724,23.21928094887362,0.2074861014290693,3
shrieked,14,8,2.1750208180564015e-05,15.488611264756827,VBN,VB,0,shriek,11,3.5063526660247897,38.569879326272684,0.3577850703844571,3
shriekedit,1,10,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shriekedit,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrieking,4,9,6.214345194446861e-06,17.295966186814432,NN,VB,0,shriek,2,5.965784284662087,11.931568569324174,0.1512887100572959,3
shrieks,7,7,1.0875104090282007e-05,16.488611264756827,NN,NN,0,shriek,6,4.380821783940931,26.284930703645585,0.2307803773567471,3
shrill,5,6,7.767931493058577e-06,16.974038091927067,NN,NN,0,shrill,5,4.643856189774724,23.21928094887362,0.18575424759098896,3
shrillness,1,10,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shrill,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrine,2,6,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shrine,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrink,12,6,1.8643035583340583e-05,15.711003686093274,NN,NN,0,shrink,10,3.643856189774725,36.43856189774725,0.3206593447001757,3
shrinking,4,9,6.214345194446861e-06,17.295966186814432,VBG,VB,0,shrink,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shrive,1,6,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shrive,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrivel,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shrivel,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrivelled,2,10,3.1071725972234305e-06,18.295966186814432,VBD,VB,0,shrivel,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrivelling,1,11,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shrivel,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shroud,3,6,4.660758895835146e-06,17.711003686093274,NN,NN,0,shroud,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shrouded,4,8,6.214345194446861e-06,17.295966186814432,VBD,VB,0,shroud,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shrouds,3,7,4.660758895835146e-06,17.711003686093274,NNS,NN,0,shroud,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shrovetide,1,10,1.5535862986117152e-06,19.295966186814432,NNP,NN,0,shrovetid,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrub,1,5,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shrub,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shrubbery,5,9,7.767931493058577e-06,16.974038091927067,NN,NN,0,shrubberi,3,5.380821783940931,16.142465351822793,0.1721862970861098,3
shrubs,4,6,6.214345194446861e-06,17.295966186814432,NNS,NN,0,shrub,4,4.965784284662087,19.863137138648348,0.1589050971091868,3
shrug,2,5,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shrug,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrugged,15,8,2.330379447917573e-05,15.389075591205913,VBD,VB,0,shrug,12,3.380821783940931,40.56986140729117,0.3720225864237689,3
shrugging,2,9,3.1071725972234305e-06,18.295966186814432,VBG,VB,0,shrug,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shrunk,8,6,1.2428690388893722e-05,16.295966186814432,NN,NN,0,shrunk,7,4.158429362604483,29.109005538231383,0.2523322462180223,3
shrunken,2,8,3.1071725972234305e-06,18.295966186814432,NN,NN,0,shrunken,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shudder,28,7,4.350041636112803e-05,14.488611264756827,NN,NN,0,shudder,20,2.643856189774725,52.8771237954945,0.5092451035706197,3
shuddered,36,9,5.592910675002175e-05,14.126041185372118,VBN,VB,0,shudder,26,2.265344566520995,58.89895872954587,0.5507925691013857,3
shuddering,15,10,2.330379447917573e-05,15.389075591205913,VBG,VB,0,shudder,12,3.380821783940931,40.56986140729117,0.3720225864237689,3
shudderings,2,11,3.1071725972234305e-06,18.295966186814432,NNS,NN,0,shudder,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shudders,1,8,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shudder,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shuddring,1,9,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shuddr,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shuffled,1,8,1.5535862986117152e-06,19.295966186814432,VBD,VB,0,shuffl,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shun,5,4,7.767931493058577e-06,16.974038091927067,NN,NN,0,shun,4,4.965784284662087,19.863137138648348,0.18214347785476878,3
shunned,2,7,3.1071725972234305e-06,18.295966186814432,VBD,VB,0,shun,2,5.965784284662087,11.931568569324174,0.0954525485545934,3
shunning,1,8,1.5535862986117152e-06,19.295966186814432,VBG,VB,0,shun,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shuns,1,5,1.5535862986117152e-06,19.295966186814432,NNS,NN,0,shun,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shut,127,4,0.00019730545992368783,12.307281500042265,NN,NN,0,shut,61,1.0350469470992008,63.137863773051244,0.7270408175724264,3
shuts,3,5,4.660758895835146e-06,17.711003686093274,NNS,NN,0,shut,3,5.380821783940931,16.142465351822793,0.12913972281458233,3
shutters,13,8,2.0196621881952297e-05,15.59552646867334,NNS,NN,0,shutter,8,3.965784284662087,31.726274277296696,0.3358214235127797,3
shutting,9,8,1.3982276687505438e-05,16.12604118537212,VBG,VB,0,shut,8,3.965784284662087,31.726274277296696,0.27236887495818635,3
shuttle,1,7,1.5535862986117152e-06,19.295966186814432,NN,NN,0,shuttl,1,6.965784284662087,6.965784284662087,0.0557262742772967,3
shy,7,3,1.0875104090282007e-05,16.488611264756827,JJ,JJ,0,shi,6,4.380821783940931,26.284930703645585,0.2307803773567471,3
